DanOrder	alanOrder	lineID	page	page_on_photo	col_on_single_page	x1col	y1col	x2col	y2col	newLineNuAlan	GTLineNumberDaniel	top_on_page	bottom_on_page	left_on_page	right_on_page	AT	GT2	enriched_y_n	color_img_file_name	include	regionID	regionx1	regiony1	regionx2	regiony2	enriched_y_n	color_img_file_name
9067	8993	35919	359	1	1	1	1	1024	1405	19	19	810	880	109	779	רעה אני אומ' לאכבדת אוהביך יפה זתשא כל הערדה ויתנו את קולם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png
9068	8994	35920	359	1	1	1	1	1024	1405	20	20	847	918	105	789	זש'ה נתנה עלי בקולה עלכן שלאתיה אותו קול שבכיתם גרם לכם ללרור		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png
9069	8995	35921	359	1	1	1	1	1024	1405	21	21	885	955	103	783	שונאין על אותו הרור אמ' ישעיה ביום נטעך תשגשגי ובבקר זרעך תפו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png
9070	8996	35922	359	1	1	1	1	1024	1405	22	22	923	993	106	781	ביום שאמ' ליטע אתכם בארץ נעשיתם סיגים ובבקר זרעך תפריחי עד		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png
9071	8997	35923	359	1	1	1	1	1024	1405	23	23	961	1032	103	786	שלא בא השרב פרחתם נד קציר ביום נחלה ביום שעברתי ליתן לכם נחלה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png
9072	8998	35924	359	1	1	1	1	1024	1405	24	24	998	1069	106	784	אביכם נעשה קלון בעולם וכאב אנוש זה הפורע ששﭏתם ירושה לדורוה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png
9073	8999	35925	359	1	1	1	1	1024	1405	25	25	1035	1106	107	779	שבכו הערה בללי תשעה באב ואמ' הב'ה להם אתם בכיתם בכיה של חנם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png
9074	9000	35926	359	1	1	1	1	1024	1405	26	26	1072	1143	103	786	לפני אני אקבע לכם בכיה לרורות ומאותה שעה נגזרה על בית המקדש		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_359.png
9075	9001	36001	360	1	1	1	1	1024	1399	1	1	131	203	144	920	שתתחרב כדי שיגלה ישרﭏ לבין האומות שכן הוא אומ' וישא ידו להם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9076	9002	36002	360	1	1	1	1	1024	1399	2	2	175	234	245	929	להפיל אותם במדבר להפיל זרעם בגוים ולזרותם בארצות ˙ נשיאו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9077	9003	36003	360	1	1	1	1	1024	1399	3	3	214	273	236	912	יד כנגד נשיאות הול וילונו על משה ועל אהרן ויאמרו אליהם כל העדה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9078	9004	36004	360	1	1	1	1	1024	1399	4	4	253	312	247	935	ﭏו סנדראות לו מתנו באר מצרים משל למלך שעלה אחד לבית שלו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9079	9005	36005	360	1	1	1	1	1024	1399	5	5	287	358	241	934	לודון הוציא רבר מפיו נמה שחיב את עצמו הניח המלך את האלגין שלו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9080	9006	36006	360	1	1	1	1	1024	1399	6	6	331	390	233	919	וחילין מנפיו אמ' לו בין שהוצאת מפיך בו אני רנך יהא לך כמו שאמרת		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9081	9007	36007	360	1	1	1	1	1024	1399	7	7	367	426	244	915	זף כן אמ' להם הק'ב’ה' במרבר הזה יפלו פנריכם חי אני נאם ײ אם לא		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9082	9008	36008	360	1	1	1	1	1024	1399	8	8	403	474	246	938	אשר דברתם באזני כן אעשה לכם התחילו לומר ולמה י מביא אותנן		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9083	9009	36009	360	1	1	1	1	1024	1399	9	9	448	507	240	920	יאמרי איש אל אחיו נתנה ראש ונשובה מצרים ויפל משה ואהרן על פני		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9084	9010	36010	360	1	1	1	1	1024	1399	10	10	488	547	242	932	לפני כל קהל עדת בני ישרﭏ ויהושע בן נון וכלב בן יפונה מן התרים את		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9085	9011	36011	360	1	1	1	1	1024	1399	11	11	525	584	234	916	ארץ קרעו בגדיהם ˙ ויחמרו אל כל עדת בני ישרﭏ לאמר אם חץ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9086	9012	36012	360	1	1	1	1	1024	1399	12	12	566	625	240	936	ונו ײ והביא אותנו אך בײ אל תמרדו ואתם אמרו להם אין אתם נאמנין		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9087	9013	36013	360	1	1	1	1	1024	1399	13	13	597	667	244	930	עלינו אחינו חוששין בנו יותר מכם שנא אנה אנחנו עולים אחינו המסו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9088	9014	36014	360	1	1	1	1	1024	1399	14	14	641	700	241	918	זת לבבנו לאמר ויאמרו כל הערה לרגם אותם באבנים ˙ ומי הם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9089	9015	36015	360	1	1	1	1	1024	1399	15	15	680	739	243	928	משה ואהרן וכבוד ײ נראה מלמר שהיו זורקין אבנים והענן מקבלם וי'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9090	9016	36016	360	1	1	1	1	1024	1399	16	16	718	777	237	929	אמר ײ אל משה ער אנה ינאצוני העם הזה אמ' הק'ב'ה’ שתי וחות		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9091	9017	36017	360	1	1	1	1	1024	1399	17	17	759	818	233	929	ווחתי מפניכם סופכם לצוח ארבע בשעבוד מלכיות עד אנה ײ תאנא		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9092	9018	36018	360	1	1	1	1	1024	1399	18	18	796	855	243	931	צא ער אנה תסתירה את פניך ממני עד אנה אשית עצות נפשיל		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9093	9019	36019	360	1	1	1	1	1024	1399	19	19	835	894	230	922	עד אנה ירום אויבי עלי וחתי עד מתי לעדה הרעה הזאת סופכ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9094	9020	36020	360	1	1	1	1	1024	1399	20	20	873	932	235	931	לטוח ולפשי נבהלה מאד ואתה ײ עד מתי אכנו ברבר ˙˙ אמ' משה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9095	9021	36021	360	1	1	1	1	1024	1399	21	21	913	972	234	924	בונו של עולם הבט לברית אבותם שנשבעת הם שתעמר מהם מלכי'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9096	9022	36022	360	1	1	1	1	1024	1399	22	22	952	1011	240	924	ביאים וכהנים אמ' לו הקב’ה’ ואין אתם מבניהם ואעשה אותך לגוי גדול		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9097	9023	36023	360	1	1	1	1	1024	1399	23	23	991	1050	238	929	יון שראה משה כך עמד במרה אחרת ויאמר משה אל ײ ושמעתו מצם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9098	9024	36024	360	1	1	1	1	1024	1399	24	24	1032	1089	245	916	זול יושב הארא הזאת יאמרו שלא היה בו כא לזון אותם אמ'לו והלא ראו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9099	9025	36025	360	1	1	1	1	1024	1399	25	25	1069	1128	244	929	סים וגבורות שעשיתי על הים אומר היה יכול לעמד בשלשים ואזד		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9100	9026	36026	360	1	1	1	1	1024	1399	26	26	1107	1166	245	921	וין יכול לעמד רבון כל העולמים עשה בשבילך ועתה יגדל נא כא ײ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png	1	1	1	1	1024	1399	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_360.png
9102	9027	36102	361	1	1	1	1	1024	1407	1	2	132	192	114	784	תנצח מרת רחמים למרת הדין כאשר רברת לאמר ˙˙ אני אמרתי לפנ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9103	9028	36103	361	1	1	1	1	1024	1407	2	3	172	231	102	785	באי זו מדה אתה דן את עולמך הוריעני נא את דרכיך העברת ממני וע'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9104	9029	36104	361	1	1	1	1	1024	1407	3	4	211	270	101	779	ויעבר ײ על פניו ויקרא אותה המדה שאמרת לי קיים י ײ ﭏ רחום וחנון		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9105	9030	36105	361	1	1	1	1	1024	1407	4	5	250	309	112	791	סלח נא קבל ההב’ה את דבריו והודה לו ויאמר ײ סלחתי כדברך שהם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9106	9031	36106	361	1	1	1	1	1024	1407	5	6	283	354	108	787	עהידים המצרים לומ' כרברר ˙˙ ואולם חי אני אם יראו האנשי'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9107	9032	36107	361	1	1	1	1	1024	1407	6	7	326	385	113	783	העולים ממצרים מבן עשרים שנה ומעלה בן עשרים שנה ביי שהיה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9108	9033	36108	361	1	1	1	1	1024	1407	7	8	358	427	108	785	עמהם בעצה בין שלא היה עמהם בעצה פחות מבן עשרים ולא הביא ש		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9109	9034	36109	361	1	1	1	1	1024	1407	8	9	398	468	112	782	שתי שערות בין שהיה עמהם בעצה בין שלא הה עמהם בעצה נכנםס		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9110	9035	36110	361	1	1	1	1	1024	1407	9	10	435	507	106	780	ואם הביא שתי שערות והוא פחות מעשרים היה עמהם בעצה לא היה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9111	9036	36111	361	1	1	1	1	1024	1407	10	11	475	546	109	784	נעם ואעפ'בר' לא מת אחד מהם פחות מששים ˙ בוא וראה מה בין צדירי'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9112	9037	36112	361	1	1	1	1	1024	1407	11	12	514	585	112	790	לרשעים בין ווצר ﭏהים לאשר לא עבדו משל למטרניתא שהיתה לה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9113	9038	36113	361	1	1	1	1	1024	1407	12	13	552	623	114	781	שפחה והלך בעלה למדינת הים כל הלילה היתה אומרת אותה שפחה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9114	9039	36114	361	1	1	1	1	1024	1407	13	14	590	660	110	797	לאותה מטרוניתא אני אה הימך והמלך אוהב אותי יותר ממך אמרה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9115	9040	36115	361	1	1	1	1	1024	1407	14	15	626	697	111	773	לה אותה מ ירונא יבא הבקר ונדע מי נאה ומי שאוהב המלך כך אומו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9116	9041	36116	361	1	1	1	1	1024	1407	15	16	664	736	110	783	העולם אומ' לישר' אנחנו מעשינו יפים ובנו חפץ הק'ב'ה' לכך אמ' ישעיה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9117	9042	36117	361	1	1	1	1	1024	1407	16	17	703	774	112	782	יבא הבקר ואנו יודעים במי חפץ אמר שומר אתא בקר וגם לילה יבא		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9118	9043	36118	361	1	1	1	1	1024	1407	17	18	743	814	105	783	העולי הבא שנקרא בקר ואנו יודעים במי חפש ושבתם וראיתם בין צדיק		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9119	9044	36119	361	1	1	1	1	1024	1407	18	19	780	852	114	795	לרשט ˙˙ כתי אך הבל בני ארם כזב בני איש אמ'ר' חייא בשם ר'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9120	9045	36120	361	1	1	1	1	1024	1407	19	20	818	888	105	757	וי כלהביים שישרﭏ עושים כל ימות השנה במאזנים לעלות מוחל להם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9121	9046	36121	361	1	1	1	1	1024	1407	20	21	855	927	107	782	הה'ב'ה' במיל מאזנים בחדש תשרי ˙ כי ביום הזה יכפר עליכם לטהר		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9122	9047	36122	361	1	1	1	1	1024	1407	21	22	895	966	100	779	אוהכם ˙ ואמר ײ עד אנה לאצוני ˙ ההר' ותפרעו כל עצתי ותוכזו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9123	9048	36123	361	1	1	1	1	1024	1407	22	23	933	1003	101	788	לא אביתם נאצו כל תוכחתי מהו ותפעו ﭏא כל טובה שיעצתי עיכם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9124	9049	36124	361	1	1	1	1	1024	1407	23	24	972	1043	108	773	הל התי אוכה ופיעי אותה שנא' ותפרעו כל עצתי מתחל וארד		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9125	9050	36125	361	1	1	1	1	1024	1407	24	25	1011	1081	101	790	להצילודור מצרים וראתם לא עשיתם כן באתם לים ומיד קלקתם את		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9126	9051	36126	361	1	1	1	1	1024	1407	25	26	1049	1120	112	779	העוה שנא' ומיו עלים בים כוף באלפי ﭏפים ורובי רבבות של מלאכים		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9127	9052	36127	361	1	1	1	1	1024	1407	26	27	1087	1157	107	758	ירדתי  שבילבם והיתי מוי לל אחד ואחד מכם שנ מלאכים אחר		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png	1	1	1	1	1024	1407	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_361.png
9128	9053	36201	362	1	1	1	1	1024	1397	1	1	139	212	116	925	חוגרו זיני ואחד נותן עטרה בראשו ר' יהודה רציפורן אמ' זונם אס		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png	1	1	1	1	1024	1397	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png
9129	9054	36202	362	1	1	1	1	1024	1397	2	2	178	248	232	929	להם וײ' סימאי אמ' פורפירא הלבישם ושם המפורש חקוק עליו ול		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png	1	1	1	1	1024	1397	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png
9130	9055	36203	362	1	1	1	1	1024	1397	3	3	215	286	237	927	הימים שהיה בידם לא היה רבר רע נוגע בהם ולא מלאך המות ולא		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png	1	1	1	1	1024	1397	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png
9131	9056	36204	362	1	1	1	1	1024	1397	4	4	257	328	217	933	ר אחר וכיון שחטאו אמ' להם משה ועתה הורד עריך מעליך באותה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png	1	1	1	1	1024	1397	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png
9132	9057	36205	362	1	1	1	1	1024	1397	5	5	294	365	237	925	עה וישמע העם את הדבר הרע הזה וגו' מק כתי' ויתנצלו בני ישרﭏ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png	1	1	1	1	1024	1397	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png
9133	9058	36206	362	1	1	1	1	1024	1397	6	6	331	402	234	916	ות עדים מה עשה הב'ה' במתן תורה הביא למלאך המור אמ' לו כל		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png	1	1	1	1	1024	1397	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png
9134	9059	36207	362	1	1	1	1	1024	1397	7	7	368	441	220	928	ועולם ברשותך חוץ מאומה זו שבחרתי לי אר' ﭏעזר בנו של ר' יוסי הגלילי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png	1	1	1	1	1024	1397	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_362.png
