page	line	left	top	right	bottom	AT	iiif_url
344	13	230	1023	1362	1094	מסיני˙ לפיכך האשה צריופך שהא נשומרת נו ום ואחר כך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	14	230	1080	1362	1151	מותרת לבולה˙ כיצד הוא עושה שומרת ימי נדתה ואחרבך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	15	230	1142	1362	1213	חופרת ו ימים נקיים ומטהרת ביום השמיני˙ וטובלת נבילה חמורה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	16	230	1193	1362	1264	אחר שקיעת החמה ˙ ו היא מותרת לכעלה שנ' ואם טהרה מזוברה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	17	230	1250	1362	1321	וכפ רה לה שבת ומים ואחר רתה˙ ר'א' ואשה כי י וב דמה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	18	230	1301	1362	1372	למה ואעה ואון איש לשעבר הוכה נוהגת באנטם ובנאים שנאמ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	19	230	1355	1362	1426	ואיש אים כי רהיה' זב מבשרחו˙ ר' מאיר אומ' טומאת האיש היתה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	20	230	1414	1362	1485	ק אה מיומאת האשה לפי שטומאת האשה סימן לבנים הוא אל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	21	230	1476	1362	1547	של איש צער הוא˙˙ זאך תהיה טומאתו בש בזבו  בשרו אגתר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	22	230	1533	1362	1604	ובו או החתים בשחו מחובו טומאתו הוא˙ דבר שחתום וםגור לשעבר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	23	230	1593	1362	1664	רהיו ה אנשים רואין מים עד שעמדה רחל ואמרה כי דרך נשים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	24	230	1651	1362	1722	לי ונתן לה לכך נאמרה ואשה˙˙ ךא ואשה כי יזוב זוב רב˙ דמה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	25	230	1706	1362	1777	ימים רבים˙ שנו רבותי' נל של שה עבירות ושים מיתות בשעת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	26	230	1764	1362	1835	לידתן על שאינן זהירות בנדה ובחלה ובהדלקת הור ˙ למה בשות	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
344	27	230	1816	1362	1887	לרתו שאין הששן מקטורג אלא בשת סכנה˙ ושל שבן מן התורה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0344_fa_0169v.jp2/info.json
345	1	265	363	1438	434	נדה דכתי' ואשה כי יזוב זוב רמה ימים רבים˙ חלה דכתי' ראיא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	2	265	418	1438	489	ערי סותיכם חלה תרימו תרומה הדלקת הנר מניין דתנו רבנן מנין שחייב	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	3	265	473	1438	544	להיות זהיר וזריז כהדלקת הנר של שבת שנ' וקראת לשבת עונג ולקרוש י	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	4	265	529	1438	600	מכובד וכבדתו זו הדלקת הנר בשבת˙ ולמה נמסרו לאשה אמ' ה'ב'ה' לאשה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	5	265	583	1438	654	את כבת נרו של עולם ארם הרא שון שהוא חלתו ולי דאמ ר' יוסי בן קצרתר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	6	265	641	1438	712	כשם שהאשה מקשקשת עשתה במים ואחר כך מגבהה חלתה כך עשה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	7	265	701	1438	772	ה''ב'ה' לארם הראשון דכתי' ואיד יעלה מן הארץ והשהה את כל פני האדמה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	8	265	757	1438	828	ואחר כך וייר יי אלהים את האדםו עפר מן האדמה לכך תהא זהיר ה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	9	265	830	1438	901	בחלה˙ נדה מניין אמ' הב'ה' כי היא שפכה דמו של אדם הראשון וכתיב	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	10	265	886	1438	957	שופך דם ראדם באדם דמו י שפך והיא מחויבת שתשפך דמה תשמור	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	11	265	946	1438	1017	דמי נדתה שתכפר לה על דםו ששפכה˙ הוי ואשה כי יזוב זוב דמה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	12	265	1002	1438	1073	ימים רבים˙ לפיכך ה'בה' מדמה טומאת ישראל לטומאת נדה שנטמת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	13	265	1056	1438	1127	ומטהרת כך עתיד ה''ב'ה' לטהר את ישראל שנ' וזרקתי מים טהוריםעלים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	14	265	1115	1438	1186	והרתםי˙ וכתי' בטומאת הנרדה היתה דרכם לפנ ˙ כטוומאת הנדה ולא כטואת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	15	265	1163	1438	1234	ה מת˙ שהמת בבית אין כהן נכנם לשם שהוא מטמאו אבל נכה כהן נכנם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	16	265	1225	1438	1296	עמה בבית ויושב עמה על האצטבא ובלבד שלא תהא מתנדבת כך אלו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	17	265	1283	1438	1354	משל ישראל בטומאת המת אתה אומר אין השכינה חוזרת לעולם ליהן	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	18	265	1336	1438	1407	אלא משלן לטומאת הנדה שהכהן עמה בבית ואינו חושש כך ה'ב'ה' שוה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	19	265	1395	1438	1466	עם ישראל א'עפע' שהם טמאים בין הגוים שנ' השוכן אתם בתוך טומאות˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	20	265	1453	1438	1524	אר' בשעה שהיו ישראל במצרים לא הין רואות דם נדה מפני שאימת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	21	265	1513	1438	1584	מינרים עליהם ואף במרבר לא היו רואות דם שהשכיכה ביניהן והנשים˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	22	265	1575	1438	1646	קבלו את התורה שנ' כה תאמר לבית י עקב אלו הנשים˙ ואחרכך תגי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	23	265	1636	1438	1707	לפני ישראל אלו האנשים˙ וכן הוא אומ' איומה כנגדגלות עליהם נאמ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	24	265	1691	1438	1762	גן נעול אחתי כלה˙ אמ' ה'ב'ה' לישראל בעולם הזה מטהרין חוזרין ומטמאין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	25	265	1756	1438	1827	אבל לעתיד לבוא אני מטהר אתכם טהרה שלא תטמאו עולמית שנאמ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
345	26	265	1808	1438	1879	וזרקתי עליכם מים טהורים וטוהרתם מכל טומאותיכם ומכל אטאתיכם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0345_fa_0170r.jp2/info.json
346	1	221	330	1393	401	ויבר  אל ברשה ארחרי מהב שני	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	2	221	463	1393	534	זש'ה' הכל כאשר לבל מקרה אלר לצריק ולרשע לטוב ולטהור לזובח	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	3	221	523	1393	594	ולא שר איננו זובו כטוב כחוטא כנשבע ˙ וכאשר שבועה ירא ˙ שלרה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	4	221	575	1393	646	היה צופה ומביטו בכל הדורות כצדיקים וברשעים ורואה דברים שמגין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	5	221	631	1393	702	לרשעים ומגיעין לצדיקי ואומ' זהרע בכל אשר נעשה תחת השמש ˙ הכל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	6	221	691	1393	762	כאשר לכל מקרא אחד לדיק זה אברהם שנקרא צדיק נזה אברהם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	7	221	748	1393	819	˙ שנ' כי ידעי ל מען אשר יצוה את בניו ואת ביתו אחריו ושמרו דר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	8	221	812	1393	883	לטשות צדקה ומשפש˙ ונמרוד הרשע שהמריד את בל העולם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	9	221	874	1393	945	להב'ה' זה מת וזה מת˙ הוי מקרה אחד לצדיק ולרשע ˙ ל טווב ולטהור	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	10	221	938	1393	1009	לטוב ולטהור לטוב וזה משה שנ' ותרא אותו כי נטוב הוא˙ ולטוהור	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	11	221	992	1393	1063	זה דוד˙ שנ' וישלח ויביאהו והוא אדמונ עם יפה עינרם ונווב רוא י˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	12	221	1058	1393	1129	ול טמא זה נבוכד כצר זה בנה יסודות בית המקרש ומלך ארבליד	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	13	221	1112	1393	1183	שנה˙ ונבוכד נצר החריב בית המקדש ומלך ארבעים שנה˙ לזובח	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	14	221	1167	1393	1238	זה של מה שנ' ויזבח שלמה את הזבח השלמים אשר זבז ל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	15	221	1217	1393	1288	ולאשר איננו זובח זה ירבעם טבלשיראל מעלות לרגל˙ שנ' רב םם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	16	221	1279	1393	1350	מ עלות ירושלים ומה מלך וחה מלק˙ כטוב זהמשה ˙ דכתי' ותרי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	17	221	1328	1393	1399	כי וב הוא˙ כחוטא אלו מרגלים שכתוב בהם חטאים תרדןף רעה˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	18	221	1381	1393	1452	משה לא נככם לא נכנם לארץ˙ ומרגלים לא נכנשו לארץ˙ הנשבע	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	19	221	1433	1393	1504	זה צדקיה שנ ו במלך נבוכד נצר מרד מאשר השביו באלהיח˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	20	221	1491	1393	1562	ונתעורו עיניושנ' ואת עיני צדקיה ור˙˙ כאשר שבועה י	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	21	221	1572	1393	1643	זהשמישון של ווא מר אלרהסמשכעו לי םן תפעו בי אתם˙ ונתעווירו˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	22	221	1629	1393	1700	עיניו˙ שנ' ויאחזהו פלשתים וינקרו עיניו לכך אמ' שלמה זה רע	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	23	221	1682	1393	1753	בכל אשר נעשה תחת ישמש ˙ ד'א כטוב אלו בנו שלאהרן זכחונא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	24	221	1736	1393	1807	אלו קרח ועדתו שקרבו לחלוק על משה ונשרפו שנ' ואש יצאם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	25	221	1795	1393	1866	מאאג מאת י˙ ותאכל את החמשי ומאתים אי˙ יבניו שלאין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	26	221	1841	1393	1912	כו ותצא אש מלפוני יי ותאכל אותם˙ ר' אבא בר כהנא פתח לשק	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
346	27	221	1885	1393	1956	למיי מלל מה מעורכב שחוק של אומות העו לס ברי לשוחקין ל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0346_fa_0170v.jp2/info.json
347	1	322	344	1450	415	בבתי טרטי אות ובבתי קרקם א ינ ילהן˙ ולשמחה מה זועושה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	2	322	400	1450	471	מה טיבו של תלמיר חכם ל היות עושה שם˙ ד'א' לשחוק אמרתי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	3	322	452	1450	523	מהולל אר' אחא אמ' שלמה דברים שכחקה עליהם מרת הדין הוללתם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	4	322	508	1450	579	כתי' לא ירבה לונשים˙ וכתי' ויהיו אלו נשים רבותי כתי' לא ירבה סוסים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	5	322	564	1450	635	וכתי' ויהי לשמלמה ארבעים אלף אורות סוסים למרכבו˙ וכסף וזהב לא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	6	322	621	1450	692	ירבה מאר˙ ונתיכ ויתן המלך את הכסף ברושלים כאבנים˙ ולא היו נגנדת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	7	322	678	1450	749	אר' יוסי בר חנתא אבני עשר אמות ואבני שמונה אמות ˙ תני ר שמע	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	8	322	738	1450	809	בן יאחי אפילו משקלות שהיו שהיו כוי שלמה של זהב היו שנ' אין נכסף	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	9	322	801	1450	872	נחשב בימי שלמה למאומה˙ ו לשמחה מק זו עושה˙ אמ' לו ה'ב'ה' מה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	10	322	862	1450	933	העטרה הזו בידך רד מכסאך˙ באותה שעה ירד מלאך בדמות שלמה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	11	322	916	1450	987	וישב על כסאו והיו שלמה מחחיר בכל כתי כניות ובבתי מדרשות	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	12	322	969	1450	1040	שהיו בירושלים ואומ' לסם אני קהלת היתי מלך על ירושלים˙ והם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	13	322	1026	1450	1097	אומ' שלמה המלך יושב על כסאו ואתה יושכ ומשתטה˙˙ ואומ' אני	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	14	322	1080	1450	1151	קוהלת הייתי מלך˙ והיו מכין אותו בקנה וטותנין לפניו קערה של גדיסין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	15	322	1135	1450	1206	באותה שעה אמ' שלמה וזה היה חלקי מכל עמל ˙ ויש אומ' קנה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	16	322	1188	1450	1259	שבידו˙ ויש אומ' קורו˙ ויש אומ' קושרתיה באותה שעה אמ' נשלמה הבל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	17	322	1247	1450	1318	הבלים אמר קהלת˙ רא לשחוק אמרתי מהולל ˙ א'ר' פינחם מה מעורב	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	18	322	1308	1450	1379	שחוק זה ששחקה מדת הדין על דור המבול שנ' שורו עיבר לא יגעיל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	19	322	1364	1450	1435	תפלנ פרתו ולאתשכל˙ ישלחו כצאן עויליהם וגומ'˙ ישאו בתף וכינו˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	20	322	1419	1450	1490	יב לו בטוב ימיהםי כיון שאמרו מה שדי כי נעבדנו˙ אמ' להם ה'ב''ה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	21	322	1478	1450	1549	ולשמהה מה זו עושה ˙ חייכם אני ממבד את זכריכם מן העולם˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	22	322	1537	1450	1608	ה'ה'ד' וימח את כל היקום˙ ד'א לשחוק אמרתי מהולל˙ אר' מה מעורב	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	23	322	1594	1450	1665	שחוק ששחקה מדת הדין על הסדומים שנ' ארץ ממנה יצא לחם וגו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
347	24	322	1650	1450	1721	כיון שאמ' נשכח תורת רגל מביטותינן˙ מיד פרין נחל מעסגר רשבתם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0347_fa_0171r.jp2/info.json
